0.831503	0.829958	0.826024	0.818966	0.807505	0.789872	0.764262	0.729907	0.688409	0.644036	0.602215	0.56731	0.541547	0.525405	0.518647	0.518694	0.512041	0.497493	0.477232	0.453896	0.430197	0.408113	0.388669	0.372314	0.358867	0.348025	0.339666	0.333498	0.329572	0.328012	0.327907	0.325513	0.320052	0.311974	0.301749	0.289808	0.276643	0.262789	0.248855	0.235489	0.223316	0.21294	0.204887	0.199543	0.197207	0.197243	0.183292	0.150726	0.100382	0.0336174	-0.0472356	-0.138574	-0.235457	-0.331829	-0.421412	-0.498865	-0.560709	-0.605557	-0.633525	-0.64522	
0.324859	0.329948	0.342496	0.363793	0.395604	0.439324	0.494559	0.557768	0.62238	0.681126	0.728986	0.764373	0.78819	0.802203	0.807869	0.80784	0.81331	0.824911	0.840255	0.856818	0.872489	0.886103	0.897334	0.906254	0.913239	0.918646	0.922679	0.925582	0.927397	0.928113	0.928166	0.92925	0.931694	0.935228	0.93955	0.944393	0.949477	0.954544	0.959352	0.963696	0.967428	0.97044	0.972674	0.974105	0.974717	0.974711	0.978213	0.98535	0.993565	0.999303	0.998501	0.987341	0.963193	0.925637	0.877113	0.822788	0.769493	0.724158	0.692496	0.678376	
0.450632	0.449783	0.447639	0.44379	0.437531	0.427898	0.413902	0.395134	0.372474	0.34826	0.325448	0.306419	0.292374	0.283582	0.279916	0.279912	0.276297	0.268371	0.257333	0.244623	0.231718	0.219696	0.209112	0.200213	0.192897	0.187	0.182454	0.1791	0.176966	0.176112	0.176026	0.174747	0.17179	0.167398	0.161842	0.155351	0.148197	0.140669	0.133097	0.125836	0.119222	0.113588	0.109211	0.106311	0.105052	0.105037	0.0974813	0.0797988	0.0524637	0.0162284	-0.0276413	-0.0771742	-0.129689	-0.181896	-0.2304	-0.272311	-0.305754	-0.329993	-0.345102	-0.35142	
