5.60522e+06	5.60523e+06	5.60527e+06	5.60542e+06	5.60578e+06	5.60644e+06	5.6075e+06	5.60898e+06	5.61083e+06	5.61293e+06	5.61511e+06	5.61716e+06	5.61887e+06	5.62006e+06	5.62059e+06	5.62059e+06	5.62112e+06	5.62236e+06	5.62424e+06	5.62668e+06	5.62959e+06	5.63284e+06	5.6363e+06	5.63982e+06	5.64327e+06	5.64649e+06	5.6493e+06	5.65154e+06	5.65305e+06	5.65372e+06	5.65372e+06	5.65469e+06	5.6569e+06	5.66011e+06	5.66404e+06	5.66834e+06	5.6727e+06	5.67685e+06	5.68058e+06	5.68377e+06	5.68638e+06	5.6884e+06	5.68986e+06	5.69077e+06	5.69116e+06	5.69116e+06	5.69297e+06	5.69342e+06	5.6841e+06	5.65382e+06	5.59086e+06	5.48547e+06	5.3323e+06	5.13249e+06	4.89516e+06	4.63779e+06	4.3851e+06	4.16612e+06	4.00957e+06	3.93854e+06	
-5.83833e-10	538.622	1816.21	3852.31	6677.78	10321.3	14793	20060.7	26017.3	32444.4	38984.1	45140.5	50329.3	53973.3	55610.8	55610.8	57277.7	61212.3	67429.1	75950.1	86758.1	99742.7	114637	130956	147964	164672	179900	192396	201002	204828	204828	210521	223846	244576	272372	306669	346605	390938	437984	485591	531185	571889	604770	627179	637082	637082	697049	837210	1.05462e+06	1.34449e+06	1.69893e+06	2.10617e+06	2.55018e+06	3.01089e+06	3.46505e+06	3.8879e+06	4.25502e+06	4.54435e+06	4.73785e+06	4.82241e+06	
3.04339e+06	3.04339e+06	3.04341e+06	3.04349e+06	3.04369e+06	3.04405e+06	3.04462e+06	3.04542e+06	3.04642e+06	3.04755e+06	3.04873e+06	3.04983e+06	3.05075e+06	3.05139e+06	3.05168e+06	3.05168e+06	3.05197e+06	3.05263e+06	3.05365e+06	3.05496e+06	3.05652e+06	3.05827e+06	3.06012e+06	3.06201e+06	3.06386e+06	3.06557e+06	3.06708e+06	3.06827e+06	3.06908e+06	3.06943e+06	3.06943e+06	3.06995e+06	3.07113e+06	3.07283e+06	3.07492e+06	3.07719e+06	3.07949e+06	3.08166e+06	3.0836e+06	3.08524e+06	3.08657e+06	3.08759e+06	3.08832e+06	3.08878e+06	3.08897e+06	3.08897e+06	3.08984e+06	3.08981e+06	3.08434e+06	3.06734e+06	3.03247e+06	2.97446e+06	2.89043e+06	2.78105e+06	2.65131e+06	2.51075e+06	2.37284e+06	2.25339e+06	2.16803e+06	2.1293e+06	
-3.00064e-12	6.29309	21.1722	44.6305	76.3445	115.237	159.256	205.578	251.203	293.588	330.945	362.087	386.065	401.95	408.877	408.877	409.317	410.382	412.143	414.732	418.408	423.624	430.933	440.8	453.311	467.879	483.156	497.124	507.493	512.302	512.302	505.413	489.659	466.14	436.406	402.396	366.284	330.299	296.528	266.721	242.108	223.282	210.205	202.375	199.193	199.193	114.81	-81.1156	-382.297	-781.016	-1268.25	-1833.55	-2463.84	-3141.44	-3841.81	-4531.87	-5169.23	-5703.2	-6079.36	-6249.32	
408.739	415.653	432.215	459.075	497.252	547.952	612.297	690.853	782.825	885.043	991.328	1092.75	1178.86	1239.54	1266.84	1266.84	1284.47	1326.61	1394.4	1488.88	1610.11	1756.56	1924.73	2108.87	2300.8	2489.83	2663	2806.06	2905.26	2949.55	2949.55	2975.45	3036.36	3131.86	3261.27	3423.17	3615.13	3833.17	4071.19	4320.14	4567.42	4796.58	4988.24	5122.55	5182.92	5182.92	5224.93	5321.33	5466.19	5651.27	5866.18	6098.88	6336.4	6566.15	6777.47	6962.94	7118.01	7238.93	7320.65	7356.9	
-1.57385e-12	3.39907	11.4358	24.1073	41.2387	62.2462	86.0173	111.019	135.623	158.45	178.538	195.259	208.115	216.623	220.332	220.332	220.539	221.039	221.868	223.09	224.845	227.379	231	235.972	242.361	249.871	257.797	265.077	270.496	273.013	273.013	269.217	260.533	247.559	231.139	212.327	192.31	172.308	153.467	136.756	122.87	112.165	104.662	100.129	98.2746	98.2746	52.3658	-54.223	-218.066	-434.951	-699.956	-1007.37	-1350.07	-1718.41	-2099.06	-2474.03	-2820.31	-3110.38	-3314.71	-3407.03	
301454	299202	294008	286131	275941	263914	250613	236659	222705	209404	197377	187187	179310	174116	171864	158184	156819	153670	148895	142717	135427	127363	118904	110445	102381	95090.2	88912.7	84137.8	80988.9	79623.8	72783.8	72080.2	70457.3	67996.3	64812.4	61054.7	56898.7	52538.9	48179.1	44023.1	40265.4	37081.5	34620.5	32997.6	32294	23464	23187.1	22548.4	21579.9	20327	18848.1	17212.6	15496.8	13781.1	12145.5	10666.7	9413.74	8445.23	7806.55	7529.66	
