
***** Phase 1 differential defect constraints *****
LOWER		G(X)		UPPER		SCALING
0.000000e+00	-1.364242e-15	0.000000e+00	6.666667e-04 ***
0.000000e+00	2.093943e-10	0.000000e+00	6.666667e-02 ***
0.000000e+00	-1.102956e-13	0.000000e+00	9.090909e-04 ***
0.000000e+00	-7.872280e-09	0.000000e+00	2.500000e-01 ***
0.000000e+00	1.955414e-14	0.000000e+00	6.666667e-04 ***
0.000000e+00	1.378734e-10	0.000000e+00	6.666667e-02 ***
0.000000e+00	-1.008144e-12	0.000000e+00	9.090909e-04 ***
0.000000e+00	-3.403033e-09	0.000000e+00	2.500000e-01 ***
0.000000e+00	1.376369e-13	0.000000e+00	6.666667e-04 ***
0.000000e+00	2.444782e-10	0.000000e+00	6.666667e-02 ***
0.000000e+00	-2.405135e-12	0.000000e+00	9.090909e-04 ***
0.000000e+00	-2.710875e-09	0.000000e+00	2.500000e-01 ***
0.000000e+00	4.821080e-13	0.000000e+00	6.666667e-04 ***
0.000000e+00	2.163095e-10	0.000000e+00	6.666667e-02 ***
0.000000e+00	-3.733954e-12	0.000000e+00	9.090909e-04 ***
0.000000e+00	-3.488254e-10	0.000000e+00	2.500000e-01 ***
0.000000e+00	9.786921e-13	0.000000e+00	6.666667e-04 ***
0.000000e+00	1.986528e-10	0.000000e+00	6.666667e-02 ***
0.000000e+00	-3.366293e-12	0.000000e+00	9.090909e-04 ***
0.000000e+00	-1.404307e-10	0.000000e+00	2.500000e-01 ***
0.000000e+00	1.640349e-12	0.000000e+00	6.666667e-04 ***
0.000000e+00	2.645213e-10	0.000000e+00	6.666667e-02 ***
0.000000e+00	-4.255931e-12	0.000000e+00	9.090909e-04 ***
0.000000e+00	-1.162435e-10	0.000000e+00	2.500000e-01 ***
0.000000e+00	2.426304e-12	0.000000e+00	6.666667e-04 ***
0.000000e+00	1.592271e-10	0.000000e+00	6.666667e-02 ***
0.000000e+00	-3.231471e-12	0.000000e+00	9.090909e-04 ***
0.000000e+00	8.139785e-10	0.000000e+00	2.500000e-01 ***
0.000000e+00	3.145942e-12	0.000000e+00	6.666667e-04 ***
0.000000e+00	3.163331e-10	0.000000e+00	6.666667e-02 ***
