-2.99243	-2.99502	-2.93443	-0.950959	0.145935	0.00255927	-0.197195	1.60632	2.99229	2.99651	2.99669	2.99436	2.189	0.407905	-0.122548	0.114007	-0.43959	-2.11412	-2.99428	-2.99668	-2.99651	-2.99235	-1.45734	0.290213	0.0177711	-0.130632	0.94691	2.93337	2.99501	2.99244	
-0.435693	-0.43596	-0.43554	-0.424966	0.0200991	-0.114304	-0.27057	0.435326	0.435976	0.43608	0.43609	0.436032	0.435625	0.349098	-0.108643	0.0673451	-0.29568	-0.435637	-0.436034	-0.436093	-0.436084	-0.435985	-0.435408	0.309533	0.13759	-0.00840761	0.423587	0.435542	0.435961	0.435693	
